      Lon      Lat      RHP     Tbuf  Tinterm  Tbottom Csubmoho  Al_0  Fe_0  Mg_0  Ca_0      MLD  Al_1  Fe_1  Mg_1  Ca_1      LAB  Al_2  Fe_2  Mg_2  Ca_2 
      deg      deg    nW/m3     degC     degC     degC        1    wt%    wt%    wt%    wt%    wt%       km    wt%    wt%    wt%    wt%    wt%       km    wt%    wt%    wt%    wt%    wt%  
-59 63.5	0.00	27.82	42.71	49.02	0.005	0.35	0.38	0.44	0.15	3.6	0.26	0.34	0.77	0.4	3.11	0.21	0.23	0.88	0.42
-99 63	0.00	26.37	45.4	47.55	0.0076	0.3	0.33	1.14	0.26	3.17	0.25	0.16	1.13	0.3	4.6	0.13	0.21	0.62	0.17
-98 63	0.00	24.7	52.95	49.65	0.0109	0.21	0.15	1.21	0.17	2.91	0.15	0.18	0.59	0.22	4.82	0.16	0.17	0.85	0.3
-97 63	0.00	25.67	28.45	29.05	0.0099	0.25	0.14	0.63	0.29	3.07	0.17	0.3	1.3	0.41	10.58	0.19	0.18	0.8	0.22
-96 63	0.00	46.54	38.34	37.91	0.0131	0.29	0.16	1.43	0.28	5.1	0.1	0.2	0.74	0.24	6.4	0.19	0.22	0.57	0.36
-95 63	0.00	25.52	19.85	22	0.0078	0.23	0.15	0.97	0.17	3.08	0.22	0.16	0.75	0.4	13.11	0.14	0.18	0.77	0.47
-94 63	0.00	23.09	30.34	28.49	0.0097	0.15	0.17	0.73	0.32	6.31	0.28	0.19	0.97	0.52	4.17	0.23	0.21	1.06	0.24
-93 63	0.00	30.64	31.28	31.21	0.0075	0.19	0.29	0.91	0.35	4.78	0.18	0.37	1.04	0.43	10.2	0.27	0.26	0.76	0.19
-92 63	0.00	42.71	38.24	19.73	0.001	0.12	0.32	0.67	0.14	2.01	0.22	0.17	1.28	0.26	3.65	0.21	0.2	1.31	0.22
-91 63	0.00	52.83	34.11	29.78	0.0087	0.2	0.49	0.84	0.15	1.63	0.21	0.19	1.52	0.32	3.11	0.18	0.16	0.9	0.35
-90 63	0.00	34.75	34.92	37.48	0.0063	0.25	0.23	0.59	0.27	4.01	0.21	0.35	1.2	0.29	8.35	0.17	0.33	0.91	0.18
-89 63	0.00	44.3	19.26	29.3	0.0055	0.2	0.6	0.92	0.7	6.19	0.26	0.18	1.03	0.33	8.89	0.34	0.49	1.42	0.36
-88 63	0.00	36.95	22.29	54.69	0.0041	0.24	0.38	0.66	0.17	4.89	0.22	0.26	0.98	0.32	10.18	0.27	0.37	0.91	0.33
-87 63	0.00	41.2	73.37	49.32	0.0132	0.21	0.19	0.56	0.21	4.69	0.24	0.33	1.3	0.28	7.12	0.2	0.32	1.4	0.25
-86 63	0.00	52.63	35.61	23.63	0.0064	0.29	0.16	0.56	0.27	4.67	0.27	0.36	1.35	0.29	6.89	0.14	0.23	1.2	0.24
-85 63	0.00	43.25	36.35	31.3	0.0107	0.29	0.25	0.6	0.28	4.22	0.25	0.38	1.17	0.15	12.95	0.16	0.28	1.04	0.43
-84 63	0.00	50.07	45.54	43.01	0.0091	0.2	0.32	0.72	0.41	4.65	0.19	0.25	0.88	0.46	7.71	0.18	0.29	1.25	0.37
-83 63	0.00	37.3	29.4	39.06	0.0144	0.14	0.19	1.04	0.16	3.01	0.16	0.14	1.47	0.3	5.19	0.12	0.19	0.55	0.16
-82 63	0.00	16.24	26.73	32.75	0.0011	0.3	0.67	1.25	0.4	3.14	0.15	0.21	1.38	0.19	5.57	0.13	0.11	0.45	0.35
-81 63	0.00	48.16	22.69	22.39	0.0073	0.17	0.27	0.62	0.23	3.87	0.37	0.28	2.21	0.19	5.79	0.08	0.18	0.64	0.28
-80 63	0.00	34.98	40.91	46.72	0.0125	0.22	0.27	0.57	0.3	5.37	0.2	0.32	1.08	0.55	11.82	0.15	0.3	1.09	0.39
-79 63	0.00	48.24	53.35	33.69	0.0135	0.24	0.27	0.66	0.34	4.06	0.33	0.14	1.09	0.42	9.87	0.16	0.25	0.8	0.41
-78 63	0.00	28.65	39.16	35.13	0.0075	0.31	0.19	0.53	0.49	5.34	0.22	0.4	0.94	0.34	6.03	0.16	0.16	1.61	0.28
-77 63	0.00	31.07	26.44	53.14	0.0076	0.15	0.29	0.2	0.21	4.08	0.29	0.34	1.08	0.13	5.98	0.15	0.19	0.8	0.39
-76 63	0.00	46.19	60.08	58.49	0.0107	0.47	0.33	1.04	0.35	4.98	0.26	0.15	1.67	0.44	6.01	0.25	0.36	1.5	0.45
-75 63	0.00	27.27	20.29	37.97	0.0118	0.16	0.24	1.21	0.37	3.4	0.2	0.4	1.12	0.24	4.28	0.22	0.2	0.96	0.41
-74 63	0.00	53.77	53.34	32.6	0.0085	0.54	0.23	1.1	0.34	2.74	0.19	0.27	1.12	0.5	11.08	0.21	0.2	1.11	0.44
-73 63	0.00	27.75	41.57	22.88	0.0117	0.25	0.23	1.19	0.29	4.33	0.21	0.51	1.45	0.25	7.6	0.27	0.32	0.88	0.37
-72 63	0.00	53.07	39.05	41.34	0.005	0.21	0.2	1.14	0.19	6.03	0.25	0.19	1.18	0.32	7.52	0.14	0.12	1.29	0.2
-71 63	0.00	47.48	32.65	61.04	0.0074	0.28	0.23	1.07	0.47	2.38	0.12	0.21	1.11	0.26	8.39	0.17	0.28	0.56	0.21
-70 63	0.00	32.55	58.82	20.16	0.0084	0.32	0.23	0.88	0.76	6.23	0.21	0.16	0.94	0.12	6	0.23	0.26	1.4	0.49
-69 63	0.00	39.36	57.44	42.54	0.0092	0.18	0.29	0.7	0.3	4.67	0.18	0.21	1.1	0.14	8.1	0.22	0.16	1.29	0.4
-68 63	0.00	36.19	68.25	22.02	0.0105	0.45	0.27	0.98	0.33	3.1	0.25	0.15	0.78	0.56	5.35	0.09	0.32	0.64	0.31
-67 63	0.00	47.29	47.89	35.57	0.0076	0.33	0.3	0.95	0.24	4.9	0.28	0.12	1.33	0.27	8.78	0.26	0.37	0.78	0.38
-66 63	0.00	32.61	39.4	29.34	0.0053	0.24	0.33	0.91	0.21	3.3	0.16	0.13	0.62	0.25	6.48	0.28	0.17	1.13	0.27
-65 63	0.00	44.24	33.81	67.66	0.0077	0.24	0.21	1.04	0.23	5.03	0.27	0.25	1.07	0.44	6.94	0.24	0.16	0.96	0.46
-64 63	0.00	56.92	42.99	42.47	0.0082	0.21	0.23	1.44	0.24	4.36	0.24	0.33	1.69	0.3	9.27	0.17	0.22	0.99	0.23
-63 63	0.00	71.61	24.53	49.74	0.0117	0.27	0.43	0.96	0.31	4.93	0.2	0.23	0.9	0.35	7.86	0.23	0.23	0.66	0.19
-62 63	0.00	47.14	23.45	46.67	0.007	0.23	0.24	1.23	0.37	2.69	0.25	0.19	1.39	0.48	5.96	0.2	0.24	1.05	0.31
-61 63	0.00	28.93	25.05	52.37	0.0045	0.49	0.28	1.24	0.45	3.09	0.27	0.36	1.3	0.37	7.57	0.21	0.21	1.42	0.36
-60 63	0.00	31.25	56.25	41.26	0.0082	0.25	0.14	0.55	0.25	2.87	0.32	0.41	2.06	0.57	7.77	0.15	0.16	0.62	0.46
-59 63	0.00	26.43	26.13	57.64	0.0041	0.27	0.23	0.68	0.23	2.29	0.26	0.5	1.22	0.31	5.23	0.19	0.28	0.64	0.25
-99 62.5	0.00	27.23	69.57	23.92	0.0097	0.3	0.29	0.89	0.3	3.86	0.26	0.2	1.21	0.5	8.86	0.26	0.19	0.79	0.2
-98 62.5	0.00	34.68	30.35	32.76	0.0115	0.2	0.43	0.43	0.35	5.37	0.29	0.22	1.73	0.23	8.48	0.18	0.22	0.71	0.42
-97 62.5	0.00	25.23	22.73	24.56	0.0131	0.31	0.29	1.08	0.35	4.37	0.17	0.29	0.71	0.3	8.06	0.17	0.21	0.93	0.47
-96 62.5	0.00	32.41	33.72	32.06	0.0058	0.33	0.23	0.48	0.37	5.21	0.31	0.37	0.88	0.18	5.05	0.18	0.24	0.72	0.26
-95 62.5	0.00	50.4	29.89	19.23	0.0063	0.2	0.48	0.93	0.57	1.95	0.21	0.24	1.59	0.44	10.87	0.31	0.43	0.91	0.21
-94 62.5	0.00	44.29	31.47	39.12	0.0086	0.27	0.36	1.28	0.23	4.67	0.19	0.27	1.66	0.14	5.53	0.25	0.28	0.96	0.56
-93 62.5	0.00	37.65	22.27	43.88	0.009	0.25	0.19	0.58	0.19	5.45	0.26	0.18	1.24	0.39	5.85	0.28	0.38	0.62	0.41
-92 62.5	0.00	40.39	35.54	55.89	0.0135	0.28	0.39	1.15	0.27	3.21	0.15	0.15	0.97	0.51	10.94	0.22	0.12	0.76	0.17
-91 62.5	0.00	66.5	45.32	38.68	0.0108	0.35	0.21	0.94	0.13	3.15	0.23	0.23	0.98	0.26	10.19	0.17	0.29	1.29	0.41
-90 62.5	0.00	24.1	68.81	20.78	0.0078	0.18	0.52	0.66	0.24	5.45	0.19	0.21	1.11	0.45	7.11	0.15	0.23	0.89	0.31
-89 62.5	0.00	71.33	37.24	56.49	0.0056	0.28	0.17	0.9	0.41	3.9	0.18	0.18	0.66	0.55	9.26	0.25	0.35	0.75	0.44
-88 62.5	0.00	69.31	55.61	37.36	0.0063	0.32	0.37	0.74	0.4	3.33	0.21	0.32	0.79	0.16	6.92	0.22	0.36	0.9	0.3
-87 62.5	0.00	51.13	42.78	41.23	0.0106	0.31	0.27	1.33	0.39	3.15	0.21	0.3	0.79	0.36	11.04	0.16	0.25	1.3	0.45
-86 62.5	0.00	27.95	36.87	36.82	0.0039	0.3	0.19	1.11	0.16	2.56	0.17	0.19	0.92	0.22	5.63	0.13	0.27	0.67	0.24
-85 62.5	0.00	38.06	38.76	26.51	0.0134	0.12	0.33	0.86	0.27	3.86	0.23	0.19	0.87	0.26	5.41	0.21	0.29	1.34	0.25
-84 62.5	0.00	36.9	33.96	35.76	0.0089	0.41	0.61	1.38	0.44	4.6	0.26	0.21	0.85	0.21	6.39	0.19	0.23	1.28	0.27
-83 62.5	0.00	46.2	48.42	45.69	0.0036	0.22	0.2	0.78	0.3	1.52	0.3	0.39	0.71	0.27	4.98	0.15	0.26	0.73	0.27
-82 62.5	0.00	52.44	27.28	39.87	0.0144	0.37	0.37	1.24	0.4	5.46	0.27	0.41	1.09	0.34	5.49	0.27	0.27	0.83	0.35
-81 62.5	0.00	27.98	27.56	44.74	0.0063	0.26	0.16	1.23	0.2	5.75	0.11	0.34	1.34	0.43	7.25	0.25	0.15	0.68	0.26
-80 62.5	0.00	35.99	17.98	47.8	0.0017	0.23	0.17	0.52	0.36	4.33	0.14	0.17	1.5	0.42	5.47	0.15	0.13	0.77	0.18
-79 62.5	0.00	33.16	23.99	55.66	0.0091	0.36	0.5	1.44	0.63	3.62	0.19	0.29	0.67	0.33	12.75	0.12	0.24	0.76	0.2
-78 62.5	0.00	20.06	27.86	28.45	0.0016	0.14	0.38	0.4	0.39	4.11	0.32	0.26	1.05	0.13	9.31	0.08	0.13	0.46	0.26
-77 62.5	0.00	43.87	42.03	21.44	0.0067	0.27	0.37	0.67	0.23	4.38	0.25	0.23	0.71	0.12	6.42	0.16	0.21	0.69	0.23
-76 62.5	0.00	60.16	59.82	38.78	0.009	0.16	0.34	1.01	0.45	6.87	0.18	0.12	1.01	0.35	8.36	0.11	0.23	1.09	0.18
-75 62.5	0.00	33.97	41.12	56.72	0.006	0.24	0.18	1.12	0.7	4.12	0.27	0.45	0.64	0.43	7.65	0.17	0.2	1.45	0.32
-74 62.5	0.00	26.92	45.34	51.34	0.0077	0.61	0.32	2.15	0.51	3.54	0.21	0.1	1.08	0.39	8.64	0.18	0.35	0.89	0.47
-73 62.5	0.00	26.59	49.06	56.13	0.0132	0.13	0.56	0.88	0.34	6.9	0.25	0.4	1.27	0.4	6.02	0.18	0.19	1.25	0.23
-72 62.5	0.00	44.52	54.6	43.86	0.0106	0.27	0.48	0.87	0.48	3.89	0.27	0.4	1.07	0.38	8.84	0.28	0.34	1.08	0.38
-71 62.5	0.00	40.61	58.09	22.87	0.0096	0.2	0.41	1.11	0.27	3.8	0.11	0.4	1.47	0.34	11.53	0.23	0.21	0.72	0.42
-70 62.5	0.00	26.44	25.03	34.56	0.0102	0.15	0.21	0.94	0.37	4.14	0.22	0.39	1.22	0.14	9.76	0.19	0.19	1.37	0.29
-69 62.5	0.00	47.1	31.68	55.02	0.0093	0.24	0.27	0.76	0.27	6.81	0.21	0.29	0.52	0.3	4.45	0.11	0.14	0.98	0.32
-68 62.5	0.00	21.18	32.03	45.12	0.0075	0.61	0.24	1.27	0.31	3.79	0.23	0.28	0.94	0.49	6.02	0.25	0.42	1.36	0.38
-67 62.5	0.00	33.14	56.45	34.87	0.0059	0.33	0.24	1.08	0.3	4.77	0.21	0.26	0.88	0.31	7.11	0.13	0.41	1.23	0.28
-66 62.5	0.00	34.51	40.88	65.16	0.0105	0.19	0.26	0.57	0.22	4.74	0.17	0.36	1.04	0.16	8.98	0.24	0.26	1.24	0.25
-65 62.5	0.00	57.18	64.91	21	0.0066	0.36	0.21	0.72	0.64	5.47	0.16	0.21	1.18	0.29	10.19	0.13	0.34	0.75	0.18
-64 62.5	0.00	35.33	49.44	33.91	0.0077	0.35	0.21	1.23	0.59	6.1	0.31	0.21	1.38	0.48	7.9	0.15	0.13	0.58	0.5
-63 62.5	0.00	29.31	61.67	59.12	0.0064	0.19	0.37	0.84	0.2	3.14	0.15	0.25	0.9	0.27	5.88	0.28	0.16	1.38	0.37
-62 62.5	0.00	52.26	27.72	43.06	0.007	0.22	0.16	1.25	0.35	4.7	0.21	0.31	1.2	0.37	7.7	0.18	0.17	1.51	0.38
-61 62.5	0.00	50.55	39.92	41.07	0.0097	0.32	0.17	0.68	0.4	4.1	0.29	0.57	1.1	0.45	7.44	0.22	0.12	1.33	0.4
-60 62.5	0.00	29.98	44.98	31.48	0.0048	0.21	0.19	0.5	0.16	1.99	0.31	0.64	1.89	0.64	7.88	0.19	0.15	1.12	0.37
-59 62.5	0.00	28.15	21.41	22.72	0.0043	0.31	0.09	0.65	0.18	1.28	0.26	0.25	0.34	0.23	4.14	0.21	0.31	0.61	0.62
-99 62	0.00	38.46	27.82	35.83	0.0067	0.34	0.17	0.94	0.15	3.97	0.22	0.29	0.65	0.27	4.68	0.29	0.18	0.74	0.63
-98 62	0.00	56.15	26.66	35.33	0.0098	0.35	0.42	1.13	0.37	4.41	0.25	0.18	0.84	0.37	8.9	0.18	0.37	0.68	0.36
-97 62	0.00	37.4	44.09	44.27	0.0087	0.24	0.23	1.35	0.4	5.65	0.25	0.22	1.71	0.78	6.81	0.24	0.23	0.73	0.66
-96 62	0.00	35.36	41.22	40.29	0.0054	0.44	0.25	1.17	0.16	6.53	0.28	0.21	0.73	0.64	4.52	0.24	0.38	0.78	0.53
-95 62	0.00	39.28	32.33	27.23	0.0065	0.37	0.24	0.82	0.32	5.46	0.32	0.16	1.01	0.42	8.82	0.2	0.15	1.25	0.36
-94 62	0.00	64.3	61.53	73.53	0.0112	0.41	0.16	1.72	0.35	3.27	0.23	0.16	1	0.47	5.6	0.31	0.28	0.98	0.3
-93 62	0.00	27.88	57.04	34.34	0.0129	0.13	0.31	0.95	0.41	2.46	0.28	0.17	1.14	0.25	5.36	0.21	0.15	0.55	0.42
-92 62	0.00	28.61	48.06	27.03	0.006	0.21	0.3	0.69	0.46	5.5	0.22	0.25	1.05	0.49	6.85	0.23	0.21	0.78	0.37
-91 62	0.00	32.31	24.62	21.52	0.0133	0.27	0.22	0.58	0.38	6.98	0.14	0.33	1	0.34	9.79	0.23	0.29	0.88	0.41
-90 62	0.00	29.01	28.43	53.85	0.0112	0.31	0.19	0.54	0.37	5.02	0.21	0.42	1.03	0.45	11.02	0.19	0.3	1.09	0.25
-89 62	0.00	44.1	43.78	29.04	0.0116	0.3	0.21	1.03	0.36	3.63	0.26	0.59	0.93	0.64	7.82	0.2	0.32	0.91	0.26
-88 62	0.00	52.2	47.56	37.1	0.0118	0.34	0.47	0.71	0.6	3.69	0.1	0.31	1.35	0.48	12.06	0.15	0.46	1.2	0.37
-87 62	0.00	32.61	10.63	19.81	0.0057	0.37	0.19	1.01	0.28	3.66	0.15	0.18	1.14	0.28	9.45	0.26	0.29	1.27	0.15
-86 62	0.00	45.65	28.68	44.83	0.0106	0.33	0.32	0.61	0.52	3.44	0.16	0.19	1.27	0.58	6.36	0.34	0.33	1.36	0.4
-85 62	0.00	65.02	40.29	34.86	0.0131	0.22	0.28	0.67	0.28	4.35	0.25	0.42	0.87	0.2	10.1	0.16	0.17	0.8	0.42
-84 62	0.00	37.03	38.98	33.18	0.0061	0.33	0.29	1.3	0.75	5.07	0.31	0.16	1.03	0.41	8.82	0.36	0.16	1.17	0.19
-83 62	0.00	22.13	46.07	24.34	0.0047	0.29	0.2	0.97	0.26	5.91	0.25	0.34	1.05	0.61	9.09	0.22	0.2	1.02	0.49
-82 62	0.00	30.97	30.46	34.8	0.0117	0.4	0.12	1.14	0.47	4.36	0.16	0.56	1.58	0.17	10.19	0.14	0.27	1.29	0.35
-81 62	0.00	40.69	50.18	37.59	0.0046	0.23	0.23	0.89	0.33	6.04	0.23	0.23	1.01	0.56	5.91	0.17	0.23	0.69	0.25
-80 62	0.00	22.76	23.83	40.44	0.0028	0.11	0.14	0.32	0.14	2.45	0.14	0.25	0.91	0.35	6.59	0.12	0.16	1.2	0.61
-79 62	0.00	36.43	49.27	64.88	0.0126	0.48	0.39	1.35	0.44	5.04	0.2	0.35	1.18	0.26	6.86	0.11	0.23	0.98	0.38
-78 62	0.00	34.47	33.03	58.45	0.0135	0.14	0.19	1.01	0.19	2.74	0.15	0.16	1.06	0.37	7.29	0.19	0.24	1.06	0.18
-77 62	0.00	64.8	28.73	57.59	0.0085	0.26	0.2	1.41	0.23	5.6	0.22	0.19	1.46	0.45	8.09	0.15	0.17	0.77	0.35
-76 62	0.00	20.04	51.43	39.07	0.0052	0.22	0.38	1.42	0.59	4.9	0.16	0.34	1.05	0.37	10.4	0.31	0.34	0.76	0.19
-75 62	0.00	35.48	50.29	36.81	0.0086	0.37	0.3	0.77	0.41	5.18	0.21	0.36	0.79	0.38	11.66	0.13	0.16	1.31	0.48
-74 62	0.00	24.68	17.54	63.05	0.0084	0.54	0.15	0.69	0.53	3.26	0.31	0.3	1.3	0.34	14.27	0.3	0.3	0.73	0.3
-73 62	0.00	47.85	33.63	49.93	0.0114	0.55	0.33	1.43	0.2	5.4	0.17	0.17	1.1	0.42	6.78	0.21	0.3	1.26	0.34
-72 62	0.00	43.51	36.7	57.72	0.0082	0.17	0.42	1.28	0.31	5.2	0.17	0.32	0.78	0.24	4.69	0.1	0.31	0.79	0.29
-71 62	0.00	46.47	59.52	48.82	0.0077	0.28	0.21	1.24	0.29	3.45	0.31	0.19	0.99	0.33	8.62	0.17	0.14	1.05	0.18
-70 62	0.00	31.92	25.64	44.62	0.0109	0.25	0.14	1.24	0.28	5.96	0.19	0.24	1.15	0.33	8.33	0.19	0.24	1.11	0.18
-69 62	0.00	26.32	19.75	47.1	0.0073	0.26	0.12	0.95	0.37	3.62	0.16	0.29	1.15	0.31	8.45	0.18	0.25	0.88	0.24
-68 62	0.00	36.44	35.7	52.15	0.0054	0.48	0.39	1.51	0.4	2.71	0.2	0.18	1.06	0.23	8.66	0.13	0.19	1.25	0.29
-67 62	0.00	31.67	60.73	31.44	0.009	0.62	0.23	1.58	0.72	6.29	0.18	0.59	1.21	0.26	6.95	0.19	0.15	0.86	0.38
-66 62	0.00	47.25	29.08	30.48	0.0077	0.16	0.32	0.9	0.39	4.57	0.25	0.35	0.64	0.22	6.32	0.32	0.28	1.36	0.2
-65 62	0.00	38.19	43.26	53.65	0.0085	0.32	0.34	1.29	0.53	5.85	0.28	0.25	1.06	0.23	7.42	0.22	0.32	1	0.41
-64 62	0.00	30.53	54.51	63.64	0.0111	0.28	0.26	1.5	0.5	3.51	0.29	0.34	1.21	0.49	8.68	0.15	0.23	1.46	0.55
-63 62	0.00	62.75	53.1	46.92	0.0097	0.59	0.26	1.57	0.6	4.99	0.26	0.51	1.18	0.49	11.04	0.23	0.4	1.21	0.42
-62 62	0.00	58.58	57.03	53.63	0.0057	0.47	0.15	1.15	0.34	4.05	0.3	0.49	1.14	0.36	9.26	0.21	0.29	1.1	0.47
-61 62	0.00	52.72	45.46	38.18	0.0068	0.66	0.16	2.11	0.53	4.04	0.31	0.41	1.38	0.47	6.14	0.19	0.17	0.99	0.35
-60 62	0.00	57.57	51.73	64.75	0.0075	0.26	0.13	0.75	0.25	1.86	0.31	0.32	0.64	0.54	7.38	0.13	0.3	1.25	0.52
-59 62	0.00	36.54	24.95	44.8	0.0078	0.29	0.16	1.17	0.46	3.19	0.25	0.23	0.62	0.54	3.79	0.1	0.18	0.8	0.51
-99 61.5	0.00	52.28	25.53	36.09	0.0111	0.42	0.3	0.57	0.38	3.95	0.33	0.5	1.13	0.58	7.68	0.17	0.17	1.15	0.29
-98 61.5	0.00	42.09	23.75	56.85	0.0055	0.36	0.25	1.28	0.36	3.84	0.2	0.2	0.87	0.41	6.02	0.18	0.19	0.59	0.24
-97 61.5	0.00	33.14	18.08	27.05	0.0137	0.14	0.39	0.51	0.35	3.18	0.28	0.32	0.67	0.55	4.75	0.21	0.12	0.9	0.54
-96 61.5	0.00	31.77	33.25	35.95	0.011	0.12	0.22	0.65	0.43	6.23	0.27	0.34	1.02	0.52	3.98	0.22	0.36	0.78	0.44
-95 61.5	0.00	55.93	31.33	35.46	0.0062	0.19	0.28	0.89	0.41	4.85	0.16	0.19	0.83	0.43	5.83	0.18	0.18	1.03	0.44
-94 61.5	0.00	51.44	27.89	28.23	0.0075	0.3	0.39	1.34	0.42	3.14	0.15	0.3	0.85	0.24	9.5	0.25	0.37	1.09	0.27
-93 61.5	0.00	44.36	59.05	46.48	0.0115	0.17	0.19	1.18	0.34	2.98	0.19	0.16	1.57	0.17	5.92	0.33	0.25	1.08	0.16
-92 61.5	0.00	24.51	26.89	29.08	0.0104	0.31	0.25	1.92	0.25	5.25	0.16	0.24	1.28	0.33	9.27	0.25	0.24	0.99	0.31
-91 61.5	0.00	54.91	59.05	33.93	0.0075	0.21	0.29	1.07	0.18	5.33	0.27	0.41	1.25	0.67	6.67	0.13	0.42	0.97	0.22
-90 61.5	0.00	46.65	34.62	49.08	0.0108	0.35	0.31	1.3	0.35	5.03	0.25	0.33	0.79	0.67	10.46	0.15	0.18	1.45	0.41
-89 61.5	0.00	21.28	54.64	36.66	0.0055	0.26	0.1	0.76	0.19	4.4	0.34	0.15	1.45	0.35	8.13	0.1	0.29	1.28	0.43
-88 61.5	0.00	36.59	36.93	28.05	0.0101	0.22	0.48	0.89	0.42	6.17	0.15	0.47	0.9	0.32	10.32	0.29	0.28	1.55	0.48
-87 61.5	0.00	31.71	67.66	36.2	0.0097	0.18	0.26	0.8	0.25	3.69	0.22	0.14	0.97	0.29	5.65	0.25	0.31	1.29	0.46
-86 61.5	0.00	30.85	52.21	23.67	0.0073	0.28	0.27	0.9	0.39	4.14	0.3	0.16	0.83	0.74	12.94	0.13	0.43	1.33	0.32
-85 61.5	0.00	21.69	52.98	27.52	0.0085	0.13	0.18	0.37	0.3	5.39	0.2	0.32	0.85	0.48	12.7	0.32	0.34	0.49	0.15
-84 61.5	0.00	52.83	25.4	37.2	0.0147	0.43	0.2	0.91	0.39	3.91	0.31	0.2	1.8	0.46	9.66	0.21	0.38	0.83	0.26
-83 61.5	0.00	19.02	32.07	36.81	0.0062	0.41	0.25	0.9	0.57	3.15	0.3	0.21	1.08	0.79	13.2	0.27	0.21	0.8	0.37
-82 61.5	0.00	39.15	30.79	24.81	0.0062	0.32	0.26	0.68	0.47	5.13	0.31	0.16	1.55	0.23	11.54	0.2	0.17	0.98	0.31
-81 61.5	0.00	57.26	44.82	35.94	0.0123	0.39	0.26	1.15	0.33	5.18	0.21	0.3	1.29	0.32	7.39	0.18	0.22	1.29	0.48
-80 61.5	0.00	27.44	19.58	34.83	0.01	0.2	0.26	0.27	0.21	2.86	0.17	0.43	1.5	0.19	6.65	0.16	0.14	1.11	0.27
-79 61.5	0.00	29.59	45.93	23.49	0.0052	0.26	0.4	0.46	0.38	2.13	0.33	0.17	1.18	0.52	4.91	0.24	0.24	1.24	0.19
-78 61.5	0.00	55.88	37.68	49.67	0.0057	0.27	0.28	1.44	0.56	4.24	0.25	0.36	0.8	0.43	6.72	0.24	0.28	1.36	0.21
-77 61.5	0.00	61.88	30.87	42.49	0.0069	0.22	0.14	1.23	0.58	3.42	0.29	0.2	1.19	0.47	6.18	0.32	0.37	1.53	0.62
-76 61.5	0.00	41.75	18.63	61.35	0.0112	0.25	0.27	0.83	0.31	5.2	0.17	0.22	1.37	0.32	12.15	0.25	0.37	0.7	0.21
-75 61.5	0.00	31.05	24.17	31.38	0.0114	0.55	0.18	1.45	0.5	5.6	0.2	0.14	1.02	0.39	6.68	0.16	0.32	0.6	0.31
-74 61.5	0.00	61.18	49.99	28.94	0.0073	0.3	0.35	1.3	0.22	4.77	0.27	0.26	0.99	0.2	11.09	0.13	0.19	0.79	0.22
-73 61.5	0.00	23.4	23.02	40.38	0.0065	0.19	0.38	0.61	0.31	3.75	0.16	0.27	0.52	0.2	4.57	0.23	0.2	1.03	0.25
-72 61.5	0.00	30.68	28.13	59.01	0.0071	0.42	0.3	0.95	0.4	5.24	0.16	0.27	0.88	0.25	5.01	0.28	0.27	0.91	0.57
-71 61.5	0.00	38.62	41.42	41.69	0.0097	0.16	0.14	0.4	0.36	3.99	0.16	0.31	1.35	0.17	5.94	0.3	0.37	1.16	0.5
-70 61.5	0.00	41.84	46.45	58.83	0.0099	0.38	0.21	1.02	0.29	6.32	0.26	0.25	1.56	0.44	11.85	0.21	0.14	1.29	0.47
-69 61.5	0.00	40.27	55.36	58.13	0.0053	0.34	0.14	1.17	0.47	5.64	0.27	0.18	1.02	0.24	5.29	0.22	0.24	1.48	0.45
-68 61.5	0.00	33.77	47.46	37.32	0.0043	0.24	0.17	0.61	0.49	6.28	0.2	0.18	1.33	0.61	5.11	0.09	0.19	1.29	0.16
-67 61.5	0.00	21.3	62.59	32.57	0.0047	0.26	0.24	0.73	0.36	5.93	0.09	0.63	0.88	0.15	10.96	0.15	0.14	0.52	0.22
-66 61.5	0.00	29.97	40.38	31.38	0.0085	0.27	0.35	0.96	0.43	3.97	0.21	0.3	1.32	0.24	7.37	0.18	0.21	0.97	0.29
-65 61.5	0.00	58.65	52.83	26.93	0.0105	0.45	0.38	1.03	0.5	4.28	0.21	0.38	1.19	0.43	9.17	0.13	0.3	1.04	0.17
-64 61.5	0.00	54.15	60.03	38.51	0.0096	0.41	0.33	0.66	0.39	4.42	0.27	0.35	1.56	0.45	9.43	0.18	0.2	1.09	0.38
-63 61.5	0.00	50.42	41.93	61.84	0.0046	0.26	0.33	0.84	0.39	3.96	0.26	0.41	1.38	0.42	11.96	0.27	0.28	0.85	0.57
-62 61.5	0.00	52.5	53.58	55.98	0.013	0.31	0.22	1.27	0.29	2.51	0.24	0.45	1.12	0.37	10.19	0.14	0.21	1.08	0.43
-61 61.5	0.00	51.6	54.24	56.58	0.0051	0.35	0.09	0.85	0.31	1.84	0.27	0.58	0.83	0.43	8.89	0.11	0.14	0.87	0.28
-60 61.5	0.00	44.27	32.83	14.69	0.0038	0.22	0.17	0.34	0.22	2.15	0.12	0.26	0.58	0.46	4.31	0.11	0.13	1.08	0.45
-59 61.5	0.00	13.67	32.01	32.57	0.0042	0.24	0.06	0.74	0.33	1.21	0.13	0.23	1.52	0.36	2.57	0.19	0.15	0.75	0.35
-99 61	0.00	26.61	36.79	45.32	0.0104	0.29	0.38	1.1	0.23	5.3	0.19	0.18	0.83	0.64	5.28	0.21	0.15	1.32	0.34
