      Lon      Lat      RHP     Tbuf  Tinterm  Tbottom Csubmoho  Al_0  Fe_0  Mg_0  Ca_0      LAB  Al_1  Fe_1  Mg_1  Ca_1
      deg      deg    nW/m3     degC     degC     degC        1    wt%    wt%    wt%    wt%    wt%       km    wt%    wt%    wt%    wt%    wt%
138.5 -18.5	0.00	9.75	10.04	10.02	0.0078	0.15	0.19	0.32	0.28	3.81	0.17	0.2	0.41	0.26
139 -18.5	0.00	9.65	8.73	10.2	0.0061	0.13	0.16	0.33	0.29	4.16	0.18	0.22	0.45	0.27
139.5 -18.5	0.00	10.29	9.32	9.15	0.0107	0.18	0.21	0.28	0.3	3.9	0.19	0.19	0.4	0.31
140 -18.5	0.00	9.19	8.72	9.24	0.0109	0.16	0.19	0.29	0.27	3.34	0.19	0.23	0.39	0.24
140.5 -18.5	0.00	10.4	9.51	10.81	0.0054	0.19	0.22	0.34	0.29	3.71	0.19	0.21	0.43	0.25
141 -18.5	0.00	9.51	9.2	10.81	0.0089	0.19	0.2	0.36	0.29	3.49	0.19	0.21	0.42	0.26
141.5 -18.5	0.00	8.97	9.85	10.17	0.0128	0.19	0.21	0.37	0.29	3.44	0.19	0.21	0.39	0.26
142 -18.5	0.00	9.32	10.12	11.17	0.0138	0.19	0.2	0.35	0.29	3.08	0.18	0.21	0.42	0.25
142.5 -18.5	0.00	9.98	8.86	11.91	0.0065	0.21	0.21	0.38	0.28	2.72	0.18	0.2	0.44	0.26
143 -18.5	0.00	10.41	9.7	12.12	0.0124	0.2	0.22	0.43	0.28	1.42	0.16	0.21	0.44	0.28
127.5 -19	0.00	11.36	12.09	14.73	0.0115	0.22	0.26	0.38	0.32	4.46	0.21	0.25	0.46	0.28
128 -19	0.00	10.82	11.25	14.18	0.0127	0.21	0.26	0.37	0.32	4.43	0.2	0.24	0.41	0.28
128.5 -19	0.00	10.37	11.31	14.08	0.0116	0.2	0.25	0.36	0.31	4.3	0.2	0.23	0.37	0.26
129 -19	0.00	10.05	10.76	14.18	0.0141	0.19	0.25	0.34	0.29	3.96	0.21	0.23	0.4	0.26
129.5 -19	0.00	9.88	10.51	13.28	0.0114	0.19	0.23	0.35	0.29	3.59	0.22	0.22	0.37	0.27
130 -19	0.00	10.65	10.42	13.15	0.0094	0.21	0.22	0.33	0.29	3.29	0.2	0.21	0.38	0.25
130.5 -19	0.00	10.1	10.9	13.89	0.0137	0.2	0.23	0.36	0.28	3.09	0.19	0.21	0.41	0.27
131 -19	0.00	10.12	11.96	13.36	0.0133	0.23	0.22	0.32	0.29	2.92	0.17	0.21	0.45	0.25
131.5 -19	0.00	9.68	10.66	13.11	0.0121	0.2	0.21	0.33	0.27	3.34	0.17	0.2	0.48	0.26
132 -19	0.00	8.74	10.49	13.05	0.0112	0.19	0.23	0.33	0.3	4.18	0.17	0.2	0.44	0.24
132.5 -19	0.00	9.15	9.36	11.56	0.0121	0.2	0.21	0.36	0.27	3.49	0.17	0.21	0.44	0.25
133 -19	0.00	9.67	9.08	10.63	0.013	0.17	0.22	0.37	0.28	3.69	0.17	0.19	0.44	0.24
133.5 -19	0.00	9.99	10.18	10.76	0.0163	0.17	0.23	0.31	0.28	3.5	0.17	0.2	0.42	0.25
134 -19	0.00	10.18	8.75	10.88	0.0068	0.15	0.26	0.31	0.3	3.69	0.17	0.21	0.4	0.22
134.5 -19	0.00	10.29	9.56	10.49	0.0094	0.14	0.22	0.3	0.3	3.38	0.16	0.19	0.38	0.26
135 -19	0.00	9.86	9.74	10.89	0.0126	0.17	0.23	0.36	0.28	3.52	0.16	0.22	0.38	0.26
135.5 -19	0.00	10.05	9.33	11.06	0.006	0.15	0.22	0.28	0.27	3.46	0.16	0.21	0.39	0.24
136 -19	0.00	9.51	9.24	10.44	0.0107	0.16	0.21	0.33	0.3	4.06	0.17	0.21	0.39	0.24
136.5 -19	0.00	9.2	9.57	9.53	0.0058	0.15	0.23	0.31	0.25	3.6	0.17	0.19	0.41	0.24
137 -19	0.00	9.6	8.49	10.05	0.0165	0.17	0.2	0.3	0.28	3.84	0.17	0.21	0.39	0.26
137.5 -19	0.00	9.99	9.42	9.94	0.0062	0.16	0.19	0.32	0.29	4.08	0.16	0.24	0.39	0.25
138 -19	0.00	9.59	9.75	11.21	0.0078	0.16	0.19	0.36	0.29	3.34	0.16	0.2	0.4	0.26
138.5 -19	0.00	9.31	9.52	9.77	0.0117	0.17	0.21	0.3	0.28	3.7	0.18	0.21	0.41	0.26
139 -19	0.00	9.47	9.53	8.22	0.0067	0.14	0.19	0.32	0.3	4.23	0.19	0.25	0.38	0.27
139.5 -19	0.00	9.83	8.96	9.11	0.0099	0.16	0.2	0.32	0.3	3.69	0.2	0.2	0.38	0.25
140 -19	0.00	10.48	9.81	11.64	0.0046	0.16	0.2	0.3	0.29	3.44	0.17	0.22	0.38	0.26
140.5 -19	0.00	9.96	9.59	10.33	0.0134	0.19	0.2	0.32	0.27	3.61	0.19	0.22	0.37	0.29
141 -19	0.00	9.52	10.03	10.99	0.0115	0.18	0.2	0.32	0.26	3.63	0.19	0.2	0.41	0.27
141.5 -19	0.00	8.98	9.63	11.35	0.0145	0.19	0.22	0.35	0.28	3.56	0.19	0.2	0.37	0.27
142 -19	0.00	9.84	9.41	11.71	0.0128	0.19	0.21	0.35	0.29	3.18	0.19	0.21	0.4	0.25
142.5 -19	0.00	10.25	8.79	11.56	0.0091	0.2	0.2	0.4	0.29	2.96	0.18	0.2	0.43	0.26
143 -19	0.00	10.79	9.5	12.02	0.0091	0.21	0.22	0.41	0.3	2.06	0.18	0.21	0.46	0.27
127.5 -19.5	0.00	11.4	12.64	14.22	0.0134	0.22	0.26	0.4	0.32	4.11	0.22	0.24	0.47	0.27
128 -19.5	0.00	10.69	12	13.88	0.0102	0.19	0.23	0.35	0.31	3.92	0.21	0.22	0.44	0.27
128.5 -19.5	0.00	10.31	11.42	14.28	0.0135	0.21	0.21	0.37	0.27	3.85	0.2	0.22	0.41	0.27
129 -19.5	0.00	9.49	11.28	14.14	0.0136	0.22	0.22	0.34	0.31	3.57	0.21	0.21	0.4	0.3
129.5 -19.5	0.00	9.94	10.17	14.38	0.0159	0.19	0.24	0.36	0.3	3.33	0.2	0.22	0.4	0.27
130 -19.5	0.00	10.21	10.74	12.97	0.0131	0.24	0.24	0.37	0.28	3.57	0.2	0.21	0.4	0.26
130.5 -19.5	0.00	10.72	11.74	13.94	0.0115	0.19	0.24	0.38	0.24	3.04	0.19	0.2	0.42	0.27
131 -19.5	0.00	9.6	11.01	13.63	0.0078	0.2	0.24	0.31	0.27	3.4	0.16	0.21	0.42	0.23
131.5 -19.5	0.00	9.59	11.19	13.44	0.0067	0.21	0.21	0.31	0.28	3.61	0.18	0.16	0.47	0.25
132 -19.5	0.00	10.87	8.9	12.64	0.0128	0.21	0.25	0.32	0.23	3.55	0.21	0.16	0.46	0.25
132.5 -19.5	0.00	9.42	10.24	11.33	0.0096	0.18	0.21	0.35	0.27	3.68	0.17	0.18	0.47	0.27
133 -19.5	0.00	9.67	9.48	10.63	0.0118	0.19	0.22	0.3	0.28	3.77	0.19	0.19	0.46	0.26
133.5 -19.5	0.00	9.74	9.19	10.6	0.0109	0.18	0.23	0.32	0.29	3.64	0.16	0.2	0.45	0.28
134 -19.5	0.00	9.7	9.64	11.25	0.0121	0.14	0.23	0.29	0.31	3.85	0.18	0.22	0.46	0.28
134.5 -19.5	0.00	9.74	10	11.8	0.0136	0.14	0.21	0.3	0.3	3.55	0.18	0.22	0.43	0.25
135 -19.5	0.00	9.98	9.78	10.92	0.0158	0.16	0.23	0.3	0.3	3.3	0.17	0.21	0.42	0.25
135.5 -19.5	0.00	10.04	8.8	10.52	0.011	0.15	0.23	0.32	0.28	3.31	0.16	0.21	0.41	0.25
136 -19.5	0.00	9.6	9.3	10.02	0.008	0.18	0.22	0.34	0.28	3.32	0.17	0.22	0.4	0.25
136.5 -19.5	0.00	9.73	9.77	9.98	0.016	0.17	0.21	0.32	0.29	3.24	0.16	0.21	0.39	0.24
137 -19.5	0.00	9.3	9.97	9.32	0.0067	0.16	0.2	0.31	0.29	3.36	0.16	0.19	0.37	0.28
137.5 -19.5	0.00	9.99	8.9	9.38	0.0073	0.16	0.19	0.31	0.32	3.3	0.17	0.2	0.38	0.27
138 -19.5	0.00	9.86	8.9	10.13	0.0073	0.17	0.17	0.28	0.27	3.55	0.18	0.2	0.38	0.27
138.5 -19.5	0.00	8.94	9.7	9.89	0.012	0.16	0.21	0.31	0.28	3.77	0.18	0.21	0.38	0.25
139 -19.5	0.00	9.55	8.16	8.93	0.0117	0.18	0.21	0.35	0.32	3.58	0.18	0.24	0.38	0.26
139.5 -19.5	0.00	9.74	11.22	9.55	0.0169	0.16	0.19	0.27	0.32	3.82	0.16	0.19	0.33	0.3
140 -19.5	0.00	9.57	9.76	9.41	0.0131	0.16	0.2	0.37	0.27	3.74	0.21	0.18	0.35	0.25
140.5 -19.5	0.00	9.84	9.4	9.27	0.0152	0.17	0.22	0.34	0.26	3.39	0.23	0.22	0.37	0.27
141 -19.5	0.00	9.23	8.53	10.22	0.016	0.17	0.2	0.35	0.28	3.84	0.19	0.2	0.41	0.24
141.5 -19.5	0.00	9.33	9.34	10.82	0.0073	0.18	0.19	0.34	0.29	3.45	0.18	0.19	0.38	0.25
142 -19.5	0.00	8.84	8.66	10.86	0.0066	0.19	0.19	0.36	0.3	3.31	0.18	0.19	0.44	0.25
142.5 -19.5	0.00	9.62	9.34	11.35	0.008	0.19	0.2	0.4	0.27	3.08	0.16	0.2	0.45	0.26
143 -19.5	0.00	10.19	9.93	12.57	0.014	0.19	0.2	0.43	0.3	1.8	0.19	0.2	0.47	0.27
127.5 -20	0.00	11.65	13.78	13.53	0.0156	0.24	0.26	0.39	0.32	3.31	0.22	0.24	0.46	0.28
128 -20	0.00	11.27	12.23	13.55	0.0077	0.24	0.24	0.39	0.29	3.45	0.22	0.22	0.45	0.28
128.5 -20	0.00	10.44	10.99	13.55	0.0103	0.22	0.22	0.34	0.3	3.48	0.23	0.21	0.42	0.3
129 -20	0.00	9.44	11.73	14.55	0.0114	0.2	0.22	0.36	0.29	3.1	0.2	0.2	0.41	0.28
129.5 -20	0.00	9.9	11.22	13.86	0.0089	0.21	0.21	0.35	0.28	3.16	0.2	0.21	0.39	0.24
130 -20	0.00	10.31	11.49	12.69	0.0115	0.21	0.24	0.39	0.24	2.89	0.2	0.22	0.39	0.27
130.5 -20	0.00	11.08	12.03	12.34	0.0102	0.21	0.21	0.36	0.26	3.12	0.17	0.2	0.41	0.27
131 -20	0.00	12.03	10.85	12.42	0.0106	0.2	0.2	0.32	0.27	3.06	0.16	0.2	0.45	0.26
131.5 -20	0.00	10.87	11.68	12.32	0.0115	0.19	0.2	0.34	0.25	2.86	0.18	0.19	0.45	0.24
132 -20	0.00	9.45	10.62	11.77	0.0094	0.19	0.21	0.29	0.26	2.96	0.16	0.19	0.45	0.24
132.5 -20	0.00	10.93	8.57	10.57	0.0067	0.18	0.23	0.33	0.26	3.18	0.14	0.16	0.45	0.22
133 -20	0.00	10.05	9.44	9.73	0.0088	0.17	0.22	0.36	0.26	3.39	0.15	0.19	0.47	0.26
133.5 -20	0.00	10.6	8.79	10.06	0.0097	0.15	0.22	0.3	0.31	3.68	0.19	0.17	0.5	0.29
134 -20	0.00	8.57	9.69	11.26	0.0145	0.16	0.23	0.31	0.31	3.63	0.19	0.21	0.46	0.28
134.5 -20	0.00	9.39	9.96	11.35	0.006	0.17	0.23	0.29	0.28	4.16	0.2	0.2	0.46	0.26
135 -20	0.00	9.68	9.08	10.71	0.0093	0.16	0.24	0.33	0.31	3.24	0.18	0.2	0.41	0.27
135.5 -20	0.00	9.22	9.49	9.5	0.0127	0.15	0.23	0.28	0.28	3.29	0.16	0.21	0.37	0.24
136 -20	0.00	9.22	9.24	9.97	0.0102	0.15	0.23	0.3	0.29	3.3	0.16	0.22	0.35	0.27
136.5 -20	0.00	8.67	8.4	10.37	0.0101	0.19	0.22	0.33	0.29	3.32	0.17	0.22	0.38	0.23
137 -20	0.00	9.88	8.95	9.5	0.0074	0.17	0.23	0.34	0.32	2.61	0.18	0.22	0.39	0.25
137.5 -20	0.00	8.96	9.09	11.34	0.0142	0.18	0.22	0.33	0.3	2.83	0.18	0.2	0.36	0.23
138 -20	0.00	10.94	9.79	10.02	0.0076	0.17	0.21	0.33	0.27	3.15	0.18	0.2	0.37	0.29
138.5 -20	0.00	8.53	8.85	11.04	0.0052	0.18	0.22	0.32	0.29	3.18	0.18	0.2	0.39	0.26
139 -20	0.00	8.62	11.69	9.1	0.0077	0.17	0.19	0.3	0.3	3.62	0.17	0.22	0.34	0.3
139.5 -20	0.00	8.98	9.58	8.57	0.0085	0.15	0.19	0.31	0.3	3.58	0.18	0.2	0.39	0.28
140 -20	0.00	9.23	9.93	8.51	0.0047	0.16	0.19	0.31	0.27	3.72	0.22	0.21	0.39	0.28
140.5 -20	0.00	10.14	9.18	9.94	0.018	0.18	0.19	0.39	0.29	3.55	0.21	0.2	0.39	0.26
141 -20	0.00	9.6	9.06	10.42	0.0063	0.18	0.19	0.31	0.28	3.51	0.2	0.2	0.4	0.26
141.5 -20	0.00	9.33	9.12	10.67	0.0146	0.17	0.18	0.29	0.27	3.63	0.18	0.2	0.4	0.24
142 -20	0.00	9.83	8.79	11.34	0.0117	0.17	0.21	0.35	0.28	3.3	0.16	0.2	0.37	0.25
142.5 -20	0.00	9.31	9.03	12.28	0.0081	0.19	0.2	0.38	0.3	3.06	0.16	0.19	0.41	0.26
143 -20	0.00	10.49	10.45	13.66	0.0097	0.19	0.22	0.42	0.31	2.29	0.18	0.2	0.47	0.27
127.5 -20.5	0.00	11.45	13.96	13.7	0.0117	0.23	0.28	0.4	0.32	2.83	0.22	0.24	0.42	0.28
128 -20.5	0.00	10.54	12.3	12.35	0.0114	0.22	0.25	0.39	0.31	2.88	0.23	0.21	0.42	0.29
128.5 -20.5	0.00	10.2	11.39	12.35	0.0136	0.22	0.25	0.36	0.28	2.94	0.2	0.2	0.4	0.25
129 -20.5	0.00	10.8	11.86	13.1	0.0053	0.21	0.22	0.34	0.28	2.9	0.2	0.21	0.36	0.3
129.5 -20.5	0.00	9.83	11	12.43	0.0105	0.21	0.2	0.37	0.29	2.96	0.2	0.21	0.41	0.26
130 -20.5	0.00	10.32	10.74	11.92	0.0128	0.2	0.2	0.36	0.29	3.04	0.19	0.21	0.41	0.26
130.5 -20.5	0.00	12.51	12.42	13.08	0.0164	0.21	0.2	0.35	0.32	2.51	0.18	0.19	0.41	0.26
131 -20.5	0.00	12.17	12.11	11.23	0.0093	0.21	0.22	0.32	0.27	2.85	0.18	0.2	0.43	0.26
131.5 -20.5	0.00	12.5	11.59	11.1	0.008	0.19	0.21	0.33	0.27	2.72	0.19	0.2	0.47	0.24
132 -20.5	0.00	10.93	11.02	11.22	0.0103	0.18	0.21	0.34	0.26	3	0.16	0.21	0.46	0.25
132.5 -20.5	0.00	10.22	9.31	10.48	0.0086	0.17	0.2	0.31	0.28	3.12	0.14	0.17	0.46	0.27
133 -20.5	0.00	9.86	9.43	10.62	0.0066	0.16	0.2	0.3	0.27	3.16	0.16	0.18	0.48	0.25
133.5 -20.5	0.00	10.61	9.06	10.29	0.0143	0.16	0.22	0.33	0.29	3.32	0.17	0.2	0.47	0.29
134 -20.5	0.00	9.9	9.57	10.05	0.0115	0.18	0.24	0.3	0.3	3.58	0.19	0.21	0.48	0.28
134.5 -20.5	0.00	8.75	10.21	11.24	0.011	0.16	0.25	0.34	0.3	3.52	0.19	0.22	0.41	0.3
135 -20.5	0.00	9.17	9.37	11.21	0.0122	0.17	0.22	0.35	0.29	3.41	0.18	0.23	0.42	0.27
135.5 -20.5	0.00	10.09	8.91	10.67	0.0118	0.17	0.22	0.29	0.29	3.27	0.16	0.2	0.41	0.25
136 -20.5	0.00	9.82	8.98	10.29	0.0129	0.17	0.21	0.36	0.31	3.09	0.16	0.21	0.39	0.25
136.5 -20.5	0.00	9.66	9.58	9.82	0.0066	0.18	0.23	0.38	0.29	2.86	0.16	0.21	0.4	0.27
137 -20.5	0.00	9.82	8.47	11.72	0.0064	0.18	0.22	0.36	0.28	2.17	0.17	0.19	0.32	0.24
137.5 -20.5	0.00	10.56	9.47	10.24	0.0072	0.17	0.23	0.36	0.27	3.33	0.2	0.19	0.36	0.27
138 -20.5	0.00	9.53	8.95	10.11	0.0161	0.19	0.23	0.35	0.3	3.23	0.2	0.22	0.42	0.24
138.5 -20.5	0.00	9.29	9.13	10.04	0.0073	0.17	0.21	0.35	0.3	3.3	0.18	0.19	0.42	0.26
139 -20.5	0.00	8.71	9.83	9.73	0.0077	0.17	0.2	0.33	0.3	3.56	0.19	0.2	0.39	0.27
139.5 -20.5	0.00	8.93	8.49	8.98	0.0071	0.16	0.17	0.29	0.3	3.82	0.18	0.18	0.35	0.28
140 -20.5	0.00	10.97	11.32	9.51	0.0048	0.17	0.16	0.29	0.25	3.3	0.16	0.17	0.42	0.27
140.5 -20.5	0.00	9.05	11.65	11.15	0.0053	0.18	0.17	0.28	0.32	3.56	0.15	0.24	0.43	0.26
141 -20.5	0.00	9.04	10.08	9.58	0.0107	0.17	0.17	0.29	0.26	3.43	0.18	0.2	0.41	0.25
141.5 -20.5	0.00	9.11	8.82	10.33	0.0101	0.17	0.17	0.32	0.27	3.36	0.19	0.18	0.47	0.28
142 -20.5	0.00	9.85	9.13	11.18	0.0119	0.16	0.2	0.36	0.29	3.24	0.18	0.2	0.4	0.27
142.5 -20.5	0.00	10.34	9.01	11.75	0.0061	0.18	0.21	0.39	0.33	3.02	0.17	0.18	0.39	0.28
143 -20.5	0.00	10.51	10.53	13.18	0.0139	0.18	0.23	0.41	0.32	2.25	0.17	0.18	0.45	0.27
127.5 -21	0.00	11.16	12.46	13.46	0.0137	0.23	0.27	0.43	0.3	2.82	0.22	0.23	0.45	0.28
128 -21	0.00	11.16	12.58	13.27	0.0133	0.2	0.26	0.39	0.3	2.98	0.2	0.22	0.38	0.27
128.5 -21	0.00	11	12.85	12.54	0.0094	0.2	0.24	0.38	0.28	2.77	0.18	0.2	0.33	0.27
129 -21	0.00	10.05	12.2	12.8	0.0158	0.21	0.23	0.35	0.3	2.75	0.18	0.21	0.37	0.26
129.5 -21	0.00	9.78	11.03	12.21	0.0172	0.22	0.2	0.35	0.27	2.86	0.17	0.22	0.41	0.24
130 -21	0.00	10.62	11.37	12.09	0.0117	0.2	0.2	0.35	0.3	2.49	0.19	0.19	0.4	0.27
130.5 -21	0.00	11.41	11.58	12.2	0.0131	0.18	0.25	0.3	0.28	2.44	0.18	0.2	0.39	0.25
131 -21	0.00	12.5	11.91	11.79	0.0069	0.19	0.23	0.32	0.28	2.55	0.17	0.19	0.46	0.26
131.5 -21	0.00	11.79	11.48	10.43	0.0083	0.2	0.23	0.32	0.29	2.44	0.19	0.17	0.46	0.26
132 -21	0.00	10.47	10.44	10.01	0.0132	0.2	0.21	0.34	0.27	2.72	0.16	0.19	0.48	0.26
132.5 -21	0.00	10.41	10.46	10.38	0.0149	0.16	0.21	0.35	0.27	2.83	0.15	0.19	0.42	0.23
133 -21	0.00	9.89	9.27	10.26	0.0071	0.18	0.22	0.34	0.29	2.95	0.16	0.2	0.47	0.26
133.5 -21	0.00	9.53	9.05	10.5	0.0138	0.16	0.22	0.36	0.27	3.41	0.18	0.18	0.47	0.25
134 -21	0.00	10.03	8.58	10.98	0.0079	0.18	0.21	0.34	0.28	3.39	0.15	0.18	0.44	0.27
134.5 -21	0.00	9.64	8.61	11.13	0.0117	0.16	0.22	0.32	0.28	3.32	0.18	0.22	0.43	0.24
135 -21	0.00	9.97	9.25	10.6	0.013	0.17	0.21	0.36	0.3	3.3	0.17	0.21	0.42	0.26
135.5 -21	0.00	9.94	9.01	11.38	0.0084	0.18	0.21	0.34	0.3	3.5	0.17	0.21	0.4	0.25
136 -21	0.00	9.44	9.97	10.25	0.0126	0.19	0.22	0.34	0.27	3.13	0.17	0.21	0.42	0.25
136.5 -21	0.00	8.91	10.42	11.07	0.006	0.17	0.21	0.38	0.27	2.9	0.17	0.22	0.38	0.23
137 -21	0.00	9.75	9.06	10.41	0.0108	0.19	0.23	0.37	0.28	2.54	0.16	0.2	0.32	0.25
137.5 -21	0.00	10.45	8.41	10.7	0.0067	0.18	0.24	0.4	0.29	2.89	0.18	0.22	0.37	0.21
138 -21	0.00	10.16	9.45	9.7	0.0124	0.19	0.22	0.36	0.29	3.46	0.18	0.19	0.37	0.25
138.5 -21	0.00	9.78	9.14	9.21	0.0174	0.2	0.18	0.37	0.27	3.37	0.18	0.19	0.38	0.24
139 -21	0.00	9.77	9.64	9.75	0.0126	0.18	0.2	0.34	0.3	3.55	0.19	0.19	0.37	0.25
139.5 -21	0.00	9.41	9.33	10.16	0.0126	0.18	0.19	0.36	0.29	3.9	0.18	0.2	0.39	0.26
140 -21	0.00	9.22	11.24	8.16	0.0043	0.19	0.17	0.33	0.27	3.73	0.15	0.19	0.38	0.25
140.5 -21	0.00	9.47	10.49	9.95	0.0102	0.18	0.16	0.29	0.26	3.41	0.16	0.19	0.42	0.25
141 -21	0.00	9.11	9.77	10.81	0.0103	0.16	0.17	0.34	0.26	3.12	0.22	0.19	0.42	0.26
141.5 -21	0.00	9.09	10.1	10.24	0.0094	0.17	0.18	0.34	0.27	2.97	0.18	0.21	0.39	0.28
142 -21	0.00	9.23	9.84	10.72	0.0153	0.18	0.19	0.38	0.28	3.25	0.19	0.2	0.38	0.27
142.5 -21	0.00	9.72	9.97	12.21	0.0062	0.19	0.19	0.39	0.3	2.63	0.17	0.18	0.4	0.27
143 -21	0.00	10.23	11.25	11.88	0.014	0.2	0.22	0.4	0.33	2.17	0.17	0.18	0.44	0.27
127.5 -21.5	0.00	11.69	12.57	14	0.0133	0.22	0.26	0.43	0.31	3.27	0.23	0.22	0.42	0.28
128 -21.5	0.00	10.91	13.05	13.76	0.0158	0.21	0.24	0.41	0.29	2.98	0.2	0.21	0.37	0.29
128.5 -21.5	0.00	10.16	13.19	12.67	0.0126	0.21	0.23	0.39	0.3	3.27	0.19	0.22	0.37	0.27
129 -21.5	0.00	10.5	12.43	12.25	0.0118	0.2	0.21	0.37	0.29	3.01	0.19	0.21	0.34	0.27
129.5 -21.5	0.00	10.5	13.36	11.43	0.0074	0.19	0.21	0.36	0.28	2.81	0.19	0.2	0.35	0.27
130 -21.5	0.00	10.14	11.55	11.68	0.0156	0.2	0.22	0.32	0.27	2.48	0.18	0.21	0.37	0.26
130.5 -21.5	0.00	11.36	10.93	10.35	0.0096	0.2	0.25	0.33	0.28	2.32	0.16	0.19	0.44	0.25
131 -21.5	0.00	11.24	11.84	10.64	0.0107	0.19	0.26	0.32	0.29	2.14	0.17	0.16	0.5	0.25
131.5 -21.5	0.00	12.16	11.65	9.31	0.0137	0.2	0.21	0.37	0.29	2.42	0.15	0.17	0.49	0.25
132 -21.5	0.00	10.64	12.04	9.47	0.0116	0.19	0.19	0.31	0.29	2.63	0.17	0.19	0.49	0.28
132.5 -21.5	0.00	9.82	10.03	9.34	0.0079	0.17	0.21	0.33	0.27	2.56	0.15	0.18	0.46	0.26
133 -21.5	0.00	8.79	9.98	9.84	0.0101	0.16	0.21	0.34	0.29	3.2	0.15	0.16	0.41	0.24
133.5 -21.5	0.00	9.91	9.98	10.42	0.0117	0.17	0.2	0.32	0.27	3.22	0.16	0.18	0.44	0.26
134 -21.5	0.00	9.09	10.32	11	0.0094	0.19	0.22	0.32	0.27	3.37	0.16	0.17	0.42	0.27
134.5 -21.5	0.00	8.96	9.36	11.2	0.0153	0.19	0.21	0.31	0.3	3.42	0.17	0.2	0.44	0.27
135 -21.5	0.00	10.52	9.08	10.51	0.0154	0.19	0.21	0.31	0.3	3.49	0.17	0.22	0.42	0.25
135.5 -21.5	0.00	10.58	9.25	10.02	0.0115	0.19	0.2	0.34	0.28	3.67	0.19	0.21	0.38	0.25
136 -21.5	0.00	9.9	10.44	9.94	0.0113	0.19	0.21	0.36	0.28	3.33	0.18	0.19	0.38	0.26
136.5 -21.5	0.00	9.07	10.65	9.14	0.0157	0.18	0.22	0.34	0.26	3.54	0.17	0.21	0.35	0.24
137 -21.5	0.00	9.3	9.46	9.81	0.0117	0.2	0.22	0.37	0.27	3.44	0.18	0.21	0.34	0.28
137.5 -21.5	0.00	9.98	9.16	9.16	0.0074	0.21	0.21	0.35	0.28	3.26	0.18	0.21	0.34	0.25
138 -21.5	0.00	8.8	9.97	9.51	0.0056	0.19	0.21	0.35	0.28	3.35	0.17	0.2	0.39	0.25
138.5 -21.5	0.00	9.32	10.48	9.93	0.0121	0.19	0.19	0.33	0.26	3.52	0.18	0.22	0.39	0.25
139 -21.5	0.00	10.77	10.43	10.58	0.0123	0.18	0.19	0.33	0.26	3.4	0.2	0.22	0.37	0.27
139.5 -21.5	0.00	9.87	10.61	10.51	0.0065	0.18	0.19	0.34	0.27	3.52	0.17	0.2	0.35	0.28
140 -21.5	0.00	9.07	10.19	9.97	0.0067	0.18	0.18	0.33	0.24	3.44	0.19	0.19	0.37	0.24
140.5 -21.5	0.00	9.19	10.65	9.74	0.0126	0.17	0.18	0.33	0.26	3.49	0.19	0.21	0.43	0.25
141 -21.5	0.00	9.36	10.34	9.91	0.0142	0.17	0.19	0.33	0.26	3.31	0.19	0.21	0.38	0.25
141.5 -21.5	0.00	10.15	10.55	9.85	0.0131	0.17	0.18	0.32	0.29	3.13	0.2	0.2	0.34	0.28
142 -21.5	0.00	9.65	10.13	10.16	0.0104	0.18	0.19	0.36	0.27	2.92	0.19	0.19	0.39	0.27
142.5 -21.5	0.00	10.14	10.88	10.25	0.0112	0.2	0.2	0.38	0.29	2.36	0.19	0.18	0.41	0.27
143 -21.5	0.00	10.32	11.42	11.21	0.0118	0.19	0.22	0.47	0.33	1.94	0.17	0.19	0.4	0.27
127.5 -22	0.00	11.96	13.29	14.42	0.0131	0.21	0.26	0.42	0.31	3.96	0.22	0.22	0.44	0.29
128 -22	0.00	10.86	12.61	14.01	0.0116	0.2	0.23	0.38	0.32	3.46	0.2	0.22	0.41	0.28
128.5 -22	0.00	10.44	13.04	13.85	0.0099	0.19	0.22	0.37	0.3	3.19	0.18	0.19	0.38	0.28
129 -22	0.00	10.01	14.88	12.76	0.0109	0.19	0.25	0.4	0.29	3.07	0.16	0.21	0.39	0.29
129.5 -22	0.00	10.72	13.26	11.54	0.0057	0.19	0.26	0.37	0.31	3.04	0.18	0.2	0.36	0.27
130 -22	0.00	10.42	12.78	10.35	0.0088	0.16	0.21	0.33	0.28	2.82	0.16	0.19	0.39	0.23
130.5 -22	0.00	12.09	12.51	10.53	0.0147	0.17	0.23	0.33	0.31	2.55	0.16	0.18	0.4	0.28
131 -22	0.00	12.97	12.18	9.62	0.0048	0.18	0.25	0.34	0.3	2.54	0.16	0.19	0.47	0.26
131.5 -22	0.00	12.26	11.6	9.54	0.0101	0.21	0.19	0.32	0.25	2.88	0.15	0.17	0.49	0.25
132 -22	0.00	11.44	11.16	9.25	0.007	0.18	0.21	0.31	0.28	3	0.15	0.18	0.47	0.25
132.5 -22	0.00	10.22	11.39	9.93	0.0065	0.18	0.22	0.29	0.31	3.18	0.14	0.16	0.45	0.25
133 -22	0.00	10.2	9.87	9.14	0.0146	0.15	0.2	0.37	0.3	3.15	0.14	0.17	0.39	0.22
133.5 -22	0.00	9.96	9.97	9.42	0.0088	0.17	0.23	0.3	0.28	3.62	0.16	0.18	0.38	0.24
134 -22	0.00	9.84	9.56	9.94	0.0127	0.16	0.22	0.3	0.32	3.5	0.15	0.2	0.43	0.26
